time,e2sp_co,e2sp_co_2,e2sp_co_3,e2sp_co_4,e2sp_co_ae,e2sp_co_we,e2sp_no2,e2sp_no2_2,e2sp_no2_3,e2sp_no2_ae,e2sp_no2_we,e2sp_ox,e2sp_ox_2,e2sp_ox_3,e2sp_ox_4,e2sp_ox_ae,e2sp_ox_we,e2sp_so2,e2sp_so2_2,e2sp_so2_3,e2sp_so2_ae,e2sp_so2_we,e2sp_temp,e2sp_umid,iag_ambienttemp,iag_co,iag_internalrh,iag_internaltemp,iag_no,iag_no2,iag_nox,iag_o3,iag_so2,pin_umid,pin_temp
2023-06-02 04:35:00,15.9323011876466,8.34450331641278,7.526118821617714,,0.2873231172561645,0.3601573705673218,,,,0.2269416451454162,0.2351697087287902,6.66908731501422,6.6576575914581,6.66602530571972,6.01809417395879,0.2351890206336975,0.2383461892604828,1.33743857679695,10.7730034987914,6.83610505071179,0.3297316431999206,0.3525563478469848,15.8,90.3,,,,,,,,,,86.0,15.625
2023-06-02 04:40:00,14.17707575911,6.555182851126601,6.973127138934094,,0.2871403396129608,0.3536031246185303,,,,0.22697570919990534,0.23506283760070795,7.196131669226525,7.185236551465184,7.193846664627545,6.5464335359969645,0.23550759255886075,0.23849007487297053,7.628255043358625,10.92272481706925,6.97904829321236,0.3291062116622925,0.35234545171260834,15.850000000000001,89.55,,,,,,,,,,86.0,15.6
2023-06-02 04:45:00,12.4218503305734,4.76586238584042,6.420135456250476,,0.2869575619697571,0.3470488786697387,,,,0.2270097732543945,0.2349559664726257,7.72317602343883,7.71281551147227,7.72166802353537,7.07477289803514,0.235826164484024,0.2386339604854583,13.9190715099203,11.0724461353471,7.12199153571293,0.3284807801246643,0.3521345555782318,15.9,88.8,,,,,,,,,,86.0,15.575000000000001
2023-06-02 04:50:00,1.3904749854537,6.47611960064841,5.8671437735668555,,0.2881763875484466,0.3536506295204162,,,,0.2269413471221923,0.2346343100070953,8.67362117914274,8.66216049801264,8.67051417561029,8.02255304769073,0.2351705729961395,0.2383269965648651,12.8550648853696,1.02637910354313,6.32745134419408,0.3297832012176513,0.3511328101158142,15.8,89.8,,,,,,,,,,86.0,15.55
2023-06-02 04:55:00,1.507736451041265,8.400690414085057,5.314152090883237,,0.2879377752542496,0.35766860842704773,,,,0.2267798483371734,0.23460337519645685,8.185046951458036,8.17312111902565,8.18126388951108,7.53285205598185,0.23489338904619217,0.23810464888811111,13.2115725977667,6.014798000081965,6.554673499074473,0.3298505544662475,0.35227444767951965,15.75,90.5,,,,,,,,,,86.0,15.525
2023-06-02 05:00:00,1.62499791662883,10.325261227521706,4.7611604081996175,,0.2876991629600525,0.3616865873336792,,,,0.2266183495521545,0.2345724403858184,7.69647272377333,7.68408174003866,7.69201360341187,7.04315106427297,0.2346162050962448,0.2378823012113571,13.5680803101638,11.0032168966208,6.781895653954865,0.3299179077148437,0.3534160852432251,15.7,91.2,,,,,,,,,,87.0,15.5
2023-06-02 05:05:00,11.708509298067115,12.249832040958353,4.208168725515998,,0.2874312102794647,0.3714774399995804,,,,0.2268564403057098,0.2356200441718101,11.998790808390016,11.93919961691783,4.6600766968973,8.426255193167455,0.23512624949216843,0.23838564008474344,7.48618716700322,11.095255071188951,7.009117808835257,0.3291763365268707,0.3529181182384491,15.8,90.85,,,,,,,,,,87.0,15.516666666666666
2023-06-02 05:10:00,21.7920206795054,14.174402854395,3.65517704283238,,0.2871632575988769,0.3812682926654815,,,,0.2270945310592651,0.2366676479578018,16.3011088930067,16.194317493797,1.62813979038273,9.80935932206194,0.235636293888092,0.2388889789581298,1.40429402384264,11.1872932457571,7.23633996371565,0.3284347653388977,0.3524201512336731,15.9,90.5,,,,,,,,,,87.0,15.533333333333333
2023-06-02 05:15:00,11.625511472218614,10.65548654231926,5.5870115629277155,,0.2876032888889313,0.3686366975307464,,,,0.22709511965513224,0.23652654141187665,9.498135280386105,21.52059038542605,14.281503769474764,5.9279198547074,0.23569701611995697,0.239618107676506,7.419956129994871,6.124010113800659,6.947082733285835,0.32850438356399536,0.3516509234905243,16.0,89.55,,,,,,,,,,87.0,15.55
2023-06-02 05:20:00,1.45900226493183,7.13657023024352,7.5188460830230515,,0.2880433201789856,0.3560051023960113,,,,0.2270957082509994,0.2363854348659515,2.69516166776551,26.8468632770551,26.9348677485668,2.04648038735286,0.2357577383518219,0.2403472363948822,13.4356182361471,1.06072698184422,6.65782550285602,0.328574001789093,0.3508816957473755,16.1,88.6,,,,,,,,,,87.0,15.566666666666666
2023-06-02 05:25:00,8.772608219099414,8.537155568229913,9.450680603118387,,0.28892701864242554,0.35960438847541804,5.35451724965085,,,0.22731626778841016,0.2361437156796455,4.42535888264464,16.496061214082015,22.66875100041511,4.010425100651816,0.23581089079380035,0.23986633121967316,13.4489559743596,5.730584811248209,6.566424863091825,0.32968246936798096,0.35172510147094727,16.15,88.35,,,,,,,,,,87.0,15.583333333333332
2023-06-02 05:30:00,16.086214173267,9.937740906216305,11.382515123213722,,0.2898107171058655,0.3632036745548248,5.411841322444243,,,0.2275368273258209,0.2359019964933395,6.15555609752377,6.14525915110893,18.402634252263418,5.974369813950773,0.2358640432357788,0.2393854260444641,13.4622937125721,10.4004426406522,6.47502422332763,0.3307909369468689,0.352568507194519,16.2,88.1,,,,,,,,,,87.0,15.6
2023-06-02 05:35:00,18.8775916401676,11.3383262442027,13.314349643309058,,0.2875832915306091,0.3711089491844177,5.469165395237637,,,0.2271045446395874,0.2348197251558303,11.090957821146716,8.57683950994387,14.13651750411173,7.93831452724973,0.235624074935913,0.2379541993141174,13.4756314507846,10.7568629720528,6.81347583902293,0.3291329145431518,0.3518919944763183,16.3,87.1,,,,,,,,,,87.0,15.616666666666667
2023-06-02 05:40:00,10.25988408685056,10.311589374580599,15.246184163404394,,0.28866176307201385,0.3677300959825516,5.52648946803103,,,0.22710053622722626,0.23521472513675684,16.026359544769665,7.086186014426151,9.870400755960041,6.447743762221011,0.23565873503684992,0.23947902768850327,13.0213094333122,8.336849022980383,6.816016743923052,0.32922145724296564,0.3507161289453506,16.3,86.4,,,,,,,,,,87.0,15.633333333333333
2023-06-02 05:45:00,1.64217653353352,9.2848525049585,17.17801868349973,,0.2897402346134186,0.3643512427806854,5.583813540824423,,,0.2270965278148651,0.2356097251176834,20.96176126839261,5.59553251890843,5.60428400780835,4.95717299719229,0.2356933951377868,0.2410038560628891,12.5669874158398,5.916835073907965,6.818557648823175,0.3293099999427795,0.3495402634143829,16.3,85.7,,,,,,,,,,87.0,15.649999999999999
2023-06-02 05:50:00,1.8022049474978876,20.22200932609995,19.109853203595065,,0.2907101809978485,0.40436628460884094,5.641137613617817,,,0.2270547896623611,0.237194649875164,25.89716299201556,5.504070628549901,5.5128166259924285,4.865693880207146,0.2355878874659538,0.2401468828320503,13.036367827448299,3.496821124835546,6.8210985537232975,0.3291732370853424,0.35068264603614807,16.3,85.95,,,,,,,,,,87.0,15.666666666666666
2023-06-02 05:55:00,1.9622333614622551,31.1591661472414,21.0416877236904,,0.2916801273822784,0.4443813264369964,5.69846168641121,,,0.2270130515098571,0.2387795746326446,30.832564715638508,5.41260873819137,5.421349244176507,4.774214763222,0.2354823797941208,0.2392899096012115,13.5057482390568,1.07680717576313,6.82363945862342,0.3290364742279053,0.3518250286579132,16.3,86.2,,,,,,,,,,87.0,15.683333333333334
2023-06-02 06:00:00,2.1222617754266224,23.38592252226185,36.959363507830346,,0.2905136793851852,0.4157878458499908,3.52070504619229,,,0.2270269393920898,0.2381183579564094,35.76796643926145,5.32114684783284,5.329881862360585,4.682735646236855,0.23571223765611643,0.2399474531412124,7.367867117092515,5.3818666067264305,6.643199756227686,0.3293545991182327,0.3505854904651642,16.25,85.5,,,,,,,,,,85.0,15.7
